DATE, TIME, TRACK NUM, EZ, EX, SPEED (mph), 
16APR24, 23:20:45.7, Track 2, 59, 101, 49, 
16APR24, 23:20:46.6, Track 1, 98, 98, 34, 
16APR24, 23:20:48.6, Track 2, 56, 101, 54, 
16APR24, 23:20:51.8, Track 2, 53, 102, 57, 
16APR24, 23:20:54.6, Track 2, 50, 102, 58, 
16APR24, 23:20:57.4, Track 2, 47, 101, 57, 
16APR24, 23:20:59.0, Track 1, 101, 98, 27, 
16APR24, 23:21:00.2, Track 2, 44, 101, 60, 
16APR24, 23:21:03.5, Track 2, 41, 101, 59, 
16APR24, 23:21:06.2, Track 2, 38, 101, 62, 
16APR24, 23:21:09.0, Track 2, 35, 101, 62, 
16APR24, 23:21:11.8, Track 1, 98, 98, 32, 
16APR24, 23:21:11.8, Track 2, 32, 101, 63, 
16APR24, 23:21:14.6, Track 2, 29, 101, 63, 
16APR24, 23:21:17.0, Track 2, 26, 101, 65, 
16APR24, 23:21:19.8, Track 2, 23, 101, 65, 
16APR24, 23:21:22.6, Track 2, 20, 101, 64, 
16APR24, 23:21:24.9, Track 2, 17, 101, 66, 
16APR24, 23:21:27.8, Track 2, 14, 100, 67, 
16APR24, 23:21:29.8, Track 2, 11, 102, 71, 
16APR24, 23:21:32.6, Track 2, 8, 102, 70, 
16APR24, 23:21:37.0, Track 2, 2, 102, 70, 
16APR24, 23:21:38.2, Track 1, 80, 98, 14, 
16APR24, 23:21:38.7, Track 1, 58, 98, 119, 
16APR24, 23:21:39.0, Track 1, 36, 99, , 
16APR24, 23:21:39.4, Track 1, 13, 101, , 
16APR24, 23:21:40.2, Track 1, 8, 101, 105, 
16APR24, 23:21:47.4, Track 1, 2, 101, 56, 
16APR24, 23:22:02.2, Track 3, 97, 100, 22, 
16APR24, 23:22:04.9, Track 2, 10, 102, , 
16APR24, 23:22:05.7, Track 2, 34, 102, 77, 
16APR24, 23:22:06.1, Track 2, 59, 102, , 
16APR24, 23:22:06.5, Track 2, 83, 102, , 
16APR24, 23:22:07.0, Track 2, 98, 102, , 
16APR24, 23:22:14.5, Track 3, 100, 99, 11, 
16APR24, 23:22:16.0, Track 2, 100, 99, 7, 
16APR24, 23:22:22.8, Track 1, 5, 101, , 
16APR24, 23:22:26.5, Track 1, 8, 101, 52, 
16APR24, 23:22:29.6, Track 1, 11, 101, 56, 
16APR24, 23:22:33.6, Track 1, 14, 101, 54, 
16APR24, 23:22:37.2, Track 1, 17, 101, 56, 
16APR24, 23:22:40.4, Track 1, 20, 101, 54, 
16APR24, 23:22:44.0, Track 1, 23, 101, 56, 
16APR24, 23:22:47.2, Track 1, 26, 101, 59, 
16APR24, 23:22:50.7, Track 1, 29, 101, 57, 
16APR24, 23:22:53.5, Track 1, 32, 101, 63, 
16APR24, 23:22:56.8, Track 1, 35, 101, 60, 
16APR24, 23:22:59.9, Track 1, 38, 101, 65, 
16APR24, 23:23:03.1, Track 1, 41, 101, 60, 
16APR24, 23:23:05.9, Track 1, 44, 101, 67, 
16APR24, 23:23:09.1, Track 1, 47, 101, 61, 
16APR24, 23:23:11.8, Track 1, 50, 101, 70, 
16APR24, 23:23:15.0, Track 1, 53, 101, 61, 
16APR24, 23:23:17.9, Track 1, 56, 101, 72, 
16APR24, 23:23:20.7, Track 1, 59, 101, 63, 
16APR24, 23:23:23.0, Track 1, 62, 101, 66, 
16APR24, 23:23:26.2, Track 1, 65, 101, 69, 
16APR24, 23:23:28.6, Track 1, 68, 101, 67, 
16APR24, 23:23:31.4, Track 1, 71, 101, 82, 
16APR24, 23:23:34.2, Track 1, 74, 101, 63, 
16APR24, 23:23:36.6, Track 1, 77, 101, 89, 
16APR24, 23:23:39.8, Track 1, 80, 101, 66, 
16APR24, 23:23:41.7, Track 1, 83, 101, 83, 
16APR24, 23:23:44.6, Track 1, 86, 101, 65, 
16APR24, 23:23:46.9, Track 1, 89, 101, 69, 
16APR24, 23:23:48.1, Track 1, 92, 100, 112, 
16APR24, 23:23:52.5, Track 1, 95, 100, 36, 
16APR24, 23:24:00.1, Track 1, 98, 99, , 
16APR24, 23:25:01.1, Track 3, 97, 100, 30, 
16APR24, 23:25:07.9, Track 3, 100, 99, 60, 
16APR24, 23:27:07.1, Track 3, 97, 100, 15, 
16APR24, 23:27:13.5, Track 3, 100, 99, 56, 
16APR24, 23:29:44.5, Track 1, 101, 97, 2, 
16APR24, 23:29:58.5, Track 1, 98, 98, 26, 
16APR24, 23:30:06.9, Track 1, 101, 97, 73, 
16APR24, 23:30:22.9, Track 1, 98, 98, 29, 
16APR24, 23:30:35.2, Track 1, 101, 98, 25, 
16APR24, 23:30:47.5, Track 1, 98, 98, 29, 
16APR24, 23:31:48.2, Track 1, 101, 97, 80, 
16APR24, 23:32:03.3, Track 1, 98, 98, 37, 
16APR24, 23:32:36.8, Track 1, 101, 97, 57, 
16APR24, 23:32:53.2, Track 1, 98, 98, 24, 
16APR24, 23:33:54.2, Track 1, 101, 97, 88, 
16APR24, 23:34:09.4, Track 1, 98, 98, , 
16APR24, 23:34:31.3, Track 1, 101, 98, 48, 
16APR24, 23:34:34.5, Track 1, 98, 98, 17, 
16APR24, 23:34:42.4, Track 1, 101, 97, 98, 
16APR24, 23:34:58.4, Track 1, 98, 98, , 
16APR24, 23:36:00.2, Track 1, 101, 97, , 
16APR24, 23:36:14.5, Track 1, 98, 98, 30, 
16APR24, 23:36:36.0, Track 1, 101, 98, 9, 
16APR24, 23:36:39.2, Track 1, 98, 98, 38, 
16APR24, 23:36:43.2, Track 3, 97, 100, 46, 
16APR24, 23:36:48.4, Track 1, 101, 97, 60, 
16APR24, 23:36:49.2, Track 3, 100, 99, 16, 
16APR24, 23:37:04.4, Track 1, 98, 98, 22, 
16APR24, 23:37:12.8, Track 1, 101, 97, 17, 
16APR24, 23:37:29.4, Track 1, 98, 98, 28, 
16APR24, 23:37:41.0, Track 1, 101, 98, 22, 
16APR24, 23:37:53.4, Track 1, 98, 98, 51, 
16APR24, 23:38:05.3, Track 1, 101, 97, 23, 
16APR24, 23:38:20.5, Track 1, 98, 98, , 
16APR24, 23:38:54.0, Track 1, 101, 97, 30, 
16APR24, 23:39:09.6, Track 1, 98, 98, 21, 
16APR24, 23:40:11.4, Track 1, 101, 98, 4, 
16APR24, 23:40:49.6, Track 1, 98, 98, 27, 
16APR24, 23:41:00.0, Track 1, 101, 97, 37, 
16APR24, 23:41:13.9, Track 1, 98, 98, 53, 
16APR24, 23:41:24.0, Track 1, 101, 97, 72, 
16APR24, 23:42:03.8, Track 1, 98, 98, 38, 
16APR24, 23:42:16.5, Track 1, 101, 98, 31, 
16APR24, 23:42:29.3, Track 1, 98, 98, 39, 
16APR24, 23:43:00.0, Track 3, 97, 99, 12, 
16APR24, 23:43:03.3, Track 3, 100, 99, 22, 
16APR24, 23:43:06.0, Track 1, 101, 97, 17, 
16APR24, 23:43:20.0, Track 1, 98, 98, 71, 
16APR24, 23:43:29.9, Track 1, 101, 97, 44, 
16APR24, 23:43:47.5, Track 1, 97, 98, 37, 
16APR24, 23:43:53.9, Track 1, 100, 97, 44, 
16APR24, 23:44:00.7, Track 1, 103, 97, 21, 
16APR24, 23:44:09.8, Track 1, 98, 98, 20, 
16APR24, 23:44:12.6, Track 3, 97, 100, 38, 
16APR24, 23:44:19.8, Track 3, 100, 99, 61, 
16APR24, 23:44:22.6, Track 1, 101, 98, 31, 
16APR24, 23:44:34.9, Track 1, 98, 98, 18, 
16APR24, 23:45:11.6, Track 1, 101, 97, 41, 
16APR24, 23:45:25.5, Track 1, 98, 98, 42, 
16APR24, 23:45:35.9, Track 1, 101, 97, 62, 
16APR24, 23:45:39.9, Track 3, 103, 99, 12, 
16APR24, 23:45:49.8, Track 1, 98, 98, , 
16APR24, 23:46:12.6, Track 3, 99, 100, 43, 
16APR24, 23:46:24.8, Track 1, 101, 97, 49, 
16APR24, 23:46:28.0, Track 3, 102, 99, 12, 
16APR24, 23:46:37.7, Track 3, 99, 100, 11, 
16APR24, 23:47:04.8, Track 1, 98, 98, 34, 
16APR24, 23:47:17.5, Track 1, 101, 97, 26, 
16APR24, 23:47:31.1, Track 1, 98, 98, 32, 
16APR24, 23:47:41.8, Track 1, 101, 97, 50, 
16APR24, 23:47:55.4, Track 1, 98, 98, 29, 
16APR24, 23:48:06.2, Track 1, 101, 97, 43, 
16APR24, 23:48:20.1, Track 1, 98, 98, 20, 
16APR24, 23:48:54.8, Track 1, 101, 97, 10, 
16APR24, 23:49:34.6, Track 1, 98, 98, 32, 
16APR24, 23:49:47.8, Track 1, 101, 97, 28, 
16APR24, 23:49:59.0, Track 1, 98, 98, 31, 
16APR24, 23:51:00.4, Track 1, 101, 97, 42, 
16APR24, 23:51:15.1, Track 1, 98, 98, 30, 
16APR24, 23:51:24.7, Track 1, 101, 97, 28, 
16APR24, 23:51:43.1, Track 1, 98, 98, 33, 
16APR24, 23:51:51.5, Track 1, 101, 98, 84, 
16APR24, 23:52:07.4, Track 1, 98, 98, 13, 
16APR24, 23:52:17.2, Track 1, 101, 97, 42, 
16APR24, 23:52:32.1, Track 1, 98, 98, 20, 
16APR24, 23:53:06.0, Track 1, 101, 97, 125, 
16APR24, 23:53:21.2, Track 1, 98, 98, 30, 
16APR24, 23:53:54.6, Track 1, 101, 97, 44, 
16APR24, 23:54:10.6, Track 1, 98, 98, 44, 
16APR24, 23:54:22.9, Track 1, 101, 98, 47, 
16APR24, 23:54:34.9, Track 3, 90, 102, 55, 
16APR24, 23:54:37.3, Track 1, 98, 98, 25, 
16APR24, 23:54:39.2, Track 3, 87, 101, 37, 
16APR24, 23:54:41.6, Track 3, 84, 102, 69, 
16APR24, 23:54:46.0, Track 3, 81, 102, 52, 
16APR24, 23:54:47.3, Track 1, 101, 98, 20, 
16APR24, 23:54:49.2, Track 3, 78, 102, 65, 
16APR24, 23:54:52.8, Track 3, 75, 102, 58, 
16APR24, 23:54:56.9, Track 3, 72, 102, 43, 
16APR24, 23:54:59.6, Track 3, 69, 102, 71, 
16APR24, 23:55:01.7, Track 1, 98, 98, 54, 
16APR24, 23:55:04.4, Track 3, 66, 102, 58, 
16APR24, 23:55:08.4, Track 3, 63, 102, 44, 
16APR24, 23:55:11.6, Track 1, 101, 97, 78, 
16APR24, 23:55:11.6, Track 3, 60, 102, 59, 
16APR24, 23:55:15.5, Track 3, 57, 102, 48, 
16APR24, 23:55:19.5, Track 3, 54, 102, 45, 
16APR24, 23:55:23.2, Track 3, 51, 102, 57, 
16APR24, 23:55:26.3, Track 1, 98, 98, , 
16APR24, 23:55:27.9, Track 3, 48, 102, 45, 
16APR24, 23:55:32.0, Track 3, 45, 103, 45, 
16APR24, 23:55:35.6, Track 3, 42, 103, 53, 
16APR24, 23:55:40.4, Track 3, 39, 103, 48, 
16APR24, 23:55:44.7, Track 3, 36, 103, 42, 
16APR24, 23:55:48.7, Track 3, 33, 103, 45, 
16APR24, 23:55:53.5, Track 3, 30, 103, 48, 
16APR24, 23:55:58.4, Track 3, 27, 103, 43, 
16APR24, 23:56:00.8, Track 1, 101, 97, 21, 
16APR24, 23:56:03.2, Track 3, 24, 103, 39, 
16APR24, 23:56:08.0, Track 3, 21, 103, 41, 
16APR24, 23:56:12.8, Track 3, 18, 103, 40, 
16APR24, 23:56:17.6, Track 3, 15, 103, 40, 
16APR24, 23:56:18.7, Track 1, 98, 98, 39, 
16APR24, 23:56:23.2, Track 3, 12, 102, 36, 
16APR24, 23:56:28.7, Track 3, 9, 102, 36, 
16APR24, 23:56:29.9, Track 1, 102, 97, 55, 
16APR24, 23:56:33.5, Track 3, 6, 103, 38, 
16APR24, 23:56:37.5, Track 1, 99, 98, 33, 
16APR24, 23:56:43.9, Track 1, 96, 98, 10, 
16APR24, 23:56:44.4, Track 3, 0, 103, , 
16APR24, 23:56:51.9, Track 1, 99, 98, 55, 
16APR24, 23:57:01.5, Track 4, 88, 100, 44, 
16APR24, 23:57:01.9, Track 4, 63, 102, 44, 
16APR24, 23:57:02.3, Track 4, 38, 102, , 
16APR24, 23:57:02.7, Track 4, 14, 102, , 
16APR24, 23:57:08.4, Track 1, 96, 98, 21, 
16APR24, 23:57:16.3, Track 1, 99, 97, 42, 
16APR24, 23:57:24.6, Track 1, 102, 97, , 
16APR24, 23:57:26.6, Track 1, 99, 98, 39, 
16APR24, 23:57:35.0, Track 1, 96, 98, 31, 
16APR24, 23:57:43.0, Track 3, 3, 103, , 
16APR24, 23:57:48.9, Track 3, 6, 103, 32, 
16APR24, 23:57:51.3, Track 1, 100, 98, 24, 
16APR24, 23:57:55.3, Track 3, 19, 103, 32, 
16APR24, 23:57:55.7, Track 3, 40, 103, 79, 
16APR24, 23:57:56.1, Track 3, 62, 103, , 
16APR24, 23:57:56.5, Track 3, 84, 103, , 
16APR24, 23:57:57.0, Track 3, 95, 103, , 
16APR24, 23:58:00.1, Track 3, 97, 100, 82, 
16APR24, 23:58:00.1, Track 4, 4, 102, , 
16APR24, 23:58:03.7, Track 3, 100, 99, 64, 
16APR24, 23:58:04.5, Track 4, 7, 102, 43, 
16APR24, 23:58:08.1, Track 4, 10, 102, 45, 
16APR24, 23:58:09.6, Track 3, 103, 99, 46, 
16APR24, 23:58:12.0, Track 4, 13, 102, 41, 
16APR24, 23:58:16.5, Track 4, 16, 102, 44, 
16APR24, 23:58:18.5, Track 3, 100, 100, 37, 
16APR24, 23:58:20.5, Track 4, 19, 102, 43, 
16APR24, 23:58:24.4, Track 4, 22, 102, 42, 
16APR24, 23:58:28.8, Track 4, 25, 102, 42, 
16APR24, 23:58:32.5, Track 4, 28, 102, 44, 
16APR24, 23:58:35.5, Track 1, 103, 97, 44, 
16APR24, 23:58:36.8, Track 4, 31, 102, 44, 
16APR24, 23:58:40.8, Track 4, 34, 102, 42, 
16APR24, 23:58:43.6, Track 1, 100, 98, 32, 
16APR24, 23:58:45.1, Track 4, 37, 102, 41, 
16APR24, 23:58:49.5, Track 4, 40, 102, 42, 
16APR24, 23:58:53.5, Track 4, 43, 102, 41, 
16APR24, 23:58:58.3, Track 4, 46, 102, 41, 
16APR24, 23:59:02.7, Track 4, 49, 102, 37, 
16APR24, 23:59:07.5, Track 4, 52, 102, 35, 
16APR24, 23:59:11.8, Track 4, 55, 102, 37, 
16APR24, 23:59:17.0, Track 4, 58, 102, 36, 
16APR24, 23:59:21.9, Track 4, 61, 102, 35, 
16APR24, 23:59:24.2, Track 1, 103, 97, 38, 
16APR24, 23:59:27.0, Track 4, 64, 102, 36, 
16APR24, 23:59:27.8, Track 3, 103, 99, 33, 
16APR24, 23:59:31.8, Track 4, 67, 102, 33, 
16APR24, 23:59:34.2, Track 3, 100, 100, 5, 
16APR24, 23:59:37.3, Track 4, 70, 102, 33, 
16APR24, 23:59:42.6, Track 4, 73, 102, 32, 
16APR24, 23:59:48.1, Track 4, 76, 102, 32, 
16APR24, 23:59:52.9, Track 4, 79, 102, 34, 
16APR24, 23:59:58.2, Track 1, 99, 98, 30, 
16APR24, 23:59:58.5, Track 4, 82, 102, 25, 
17APR24, 00:00:03.7, Track 4, 85, 102, 32, 
17APR24, 00:00:11.7, Track 4, 88, 104, 35, 
17APR24, 00:00:12.9, Track 1, 102, 97, 24, 
17APR24, 00:00:17.2, Track 4, 91, 104, 32, 
17APR24, 00:00:23.3, Track 4, 94, 104, 29, 
17APR24, 00:00:26.1, Track 1, 99, 98, 26, 
17APR24, 00:00:36.7, Track 4, 97, 103, 12, 
17APR24, 00:00:41.5, Track 1, 102, 97, 37, 
17APR24, 00:00:49.9, Track 1, 99, 98, 32, 
17APR24, 00:01:29.4, Track 1, 102, 97, 63, 
17APR24, 00:01:38.9, Track 1, 99, 98, , 
17APR24, 00:02:18.0, Track 1, 102, 97, 31, 
17APR24, 00:02:28.8, Track 1, 99, 98, 49, 
17APR24, 00:02:46.8, Track 1, 102, 98, 25, 
17APR24, 00:02:55.1, Track 1, 99, 98, 20, 
17APR24, 00:03:35.4, Track 1, 102, 97, 62, 
17APR24, 00:03:44.6, Track 1, 99, 98, , 
17APR24, 00:04:10.8, Track 1, 98, 98, 25, 
17APR24, 00:04:23.2, Track 1, 101, 97, 54, 
17APR24, 00:04:37.6, Track 1, 98, 98, 79, 
17APR24, 00:04:37.6, Track 3, 98, 100, 37, 
17APR24, 00:04:47.6, Track 1, 101, 97, 58, 
17APR24, 00:04:48.7, Track 3, 101, 99, 20, 
17APR24, 00:05:02.0, Track 1, 98, 98, 25, 
17APR24, 00:05:12.7, Track 1, 101, 97, 17, 
17APR24, 00:05:27.4, Track 1, 98, 98, 29, 
17APR24, 00:05:27.9, Track 3, 98, 100, 21, 
17APR24, 00:05:38.2, Track 3, 101, 99, 34, 
17APR24, 00:05:39.4, Track 1, 101, 97, 26, 
17APR24, 00:05:51.8, Track 1, 98, 98, , 
17APR24, 00:06:29.3, Track 1, 101, 97, 25, 
17APR24, 00:06:42.7, Track 1, 98, 98, 36, 
17APR24, 00:06:43.1, Track 3, 98, 100, 10, 
17APR24, 00:06:53.5, Track 1, 101, 97, 47, 
17APR24, 00:06:54.3, Track 3, 101, 99, 17, 
17APR24, 00:07:08.0, Track 1, 98, 98, 28, 
17APR24, 00:07:17.5, Track 1, 101, 97, 23, 
17APR24, 00:07:34.6, Track 1, 98, 98, 21, 
17APR24, 00:07:42.5, Track 1, 101, 97, 15, 
17APR24, 00:08:48.0, Track 3, 98, 100, 33, 
17APR24, 00:08:48.8, Track 1, 98, 98, 21, 
17APR24, 00:08:57.1, Track 3, 101, 99, 62, 
17APR24, 00:08:59.1, Track 1, 101, 97, 29, 
17APR24, 00:09:13.1, Track 1, 98, 98, 20, 
17APR24, 00:09:23.5, Track 1, 101, 97, 20, 
17APR24, 00:09:38.3, Track 1, 98, 98, 18, 
17APR24, 00:09:47.4, Track 1, 101, 97, 88, 
17APR24, 00:10:28.4, Track 1, 98, 98, 42, 
17APR24, 00:10:36.4, Track 1, 101, 97, 32, 
17APR24, 00:10:53.5, Track 3, 98, 100, 31, 
17APR24, 00:10:54.7, Track 1, 98, 98, 47, 
17APR24, 00:11:02.7, Track 3, 101, 99, 105, 
17APR24, 00:11:04.3, Track 1, 101, 98, 27, 
17APR24, 00:11:18.3, Track 3, 98, 100, 30, 
17APR24, 00:11:19.1, Track 1, 98, 98, 5, 
17APR24, 00:11:29.0, Track 1, 101, 97, 43, 
17APR24, 00:11:44.2, Track 1, 98, 98, 14, 
17APR24, 00:12:17.7, Track 1, 101, 97, 75, 
17APR24, 00:12:19.7, Track 3, 101, 99, 43, 
17APR24, 00:12:33.2, Track 1, 98, 98, 25, 
17APR24, 00:12:34.8, Track 3, 98, 100, 37, 
17APR24, 00:13:08.7, Track 3, 101, 99, 94, 
17APR24, 00:13:09.5, Track 1, 101, 98, 12, 
17APR24, 00:13:24.2, Track 3, 98, 100, 27, 
17APR24, 00:13:48.9, Track 1, 98, 98, 16, 
17APR24, 00:13:58.9, Track 1, 101, 97, 20, 
17APR24, 00:14:12.9, Track 1, 98, 98, 28, 
17APR24, 00:14:23.2, Track 1, 101, 97, 112, 
17APR24, 00:14:25.3, Track 3, 101, 99, 43, 
17APR24, 00:14:37.9, Track 1, 98, 98, 30, 
17APR24, 00:15:04.7, Track 3, 98, 100, 23, 
17APR24, 00:15:14.3, Track 3, 101, 99, 33, 
17APR24, 00:15:41.4, Track 1, 102, 97, 60, 
17APR24, 00:15:51.8, Track 1, 99, 98, 22, 
17APR24, 00:16:04.9, Track 1, 102, 97, 38, 
17APR24, 00:16:16.0, Track 1, 99, 98, 43, 
17APR24, 00:16:20.5, Track 3, 98, 99, 12, 
17APR24, 00:16:29.6, Track 1, 102, 97, 39, 
17APR24, 00:16:30.4, Track 3, 101, 99, 5, 
17APR24, 00:16:40.0, Track 1, 99, 98, 11, 
17APR24, 00:17:09.4, Track 3, 98, 100, 15, 
17APR24, 00:17:20.2, Track 3, 101, 99, 30, 
17APR24, 00:17:47.3, Track 1, 102, 97, 40, 
17APR24, 00:17:56.5, Track 1, 99, 98, 25, 
17APR24, 00:18:10.9, Track 1, 102, 97, 70, 
17APR24, 00:18:20.8, Track 1, 99, 98, 30, 
17APR24, 00:18:24.4, Track 3, 98, 100, 45, 
17APR24, 00:18:33.2, Track 3, 101, 99, 35, 
17APR24, 00:18:35.2, Track 1, 102, 97, 99, 
17APR24, 00:19:10.3, Track 1, 99, 98, 23, 
17APR24, 00:19:15.8, Track 3, 98, 100, 69, 
17APR24, 00:19:24.1, Track 1, 102, 97, 26, 
17APR24, 00:19:25.4, Track 3, 101, 99, 35, 
17APR24, 00:19:37.3, Track 1, 99, 98, 59, 
17APR24, 00:19:53.3, Track 1, 102, 97, 33, 
17APR24, 00:20:01.2, Track 1, 99, 98, 33, 
17APR24, 00:20:30.0, Track 3, 98, 100, 43, 
17APR24, 00:20:38.7, Track 3, 101, 99, 15, 
17APR24, 00:20:41.1, Track 1, 102, 97, 97, 
17APR24, 00:20:51.1, Track 1, 99, 98, , 
17APR24, 00:21:29.7, Track 1, 102, 97, 39, 
17APR24, 00:21:40.5, Track 1, 99, 98, 47, 
17APR24, 00:21:59.2, Track 1, 102, 97, 37, 
17APR24, 00:22:31.6, Track 1, 99, 98, 35, 
17APR24, 00:22:34.8, Track 3, 98, 100, 40, 
17APR24, 00:22:44.3, Track 3, 101, 99, 7, 
17APR24, 00:22:47.1, Track 1, 102, 97, 62, 
17APR24, 00:22:55.9, Track 1, 99, 98, , 
17APR24, 00:23:11.0, Track 1, 102, 97, 13, 
17APR24, 00:23:21.8, Track 1, 99, 98, 52, 
17APR24, 00:23:35.8, Track 1, 102, 97, 51, 
17APR24, 00:23:45.7, Track 1, 99, 98, 29, 
17APR24, 00:23:49.3, Track 3, 98, 100, 37, 
17APR24, 00:24:00.5, Track 1, 102, 97, 6, 
17APR24, 00:24:01.3, Track 3, 101, 99, 35, 
17APR24, 00:24:12.8, Track 1, 99, 98, 30, 
17APR24, 00:24:39.9, Track 3, 98, 100, 52, 
17APR24, 00:24:49.9, Track 3, 101, 99, 36, 
17APR24, 00:24:53.0, Track 1, 102, 97, 77, 
17APR24, 00:25:01.4, Track 1, 99, 98, , 
17APR24, 00:25:17.0, Track 1, 102, 97, 27, 
17APR24, 00:25:27.7, Track 1, 99, 98, 38, 
17APR24, 00:25:41.3, Track 1, 102, 97, 26, 
17APR24, 00:25:51.2, Track 1, 99, 98, 29, 
17APR24, 00:25:55.3, Track 3, 98, 100, 32, 
17APR24, 00:26:05.6, Track 3, 101, 99, 40, 
17APR24, 00:26:06.0, Track 1, 102, 97, 56, 
17APR24, 00:26:16.4, Track 1, 99, 98, 3, 
17APR24, 00:26:34.7, Track 1, 102, 98, 25, 
17APR24, 00:26:45.9, Track 3, 98, 100, 38, 
17APR24, 00:26:55.9, Track 3, 101, 99, 28, 
17APR24, 00:27:08.3, Track 1, 99, 98, 29, 
17APR24, 00:27:23.1, Track 1, 102, 97, 86, 
17APR24, 00:27:33.4, Track 1, 98, 98, 24, 
17APR24, 00:27:46.6, Track 1, 101, 97, 17, 
17APR24, 00:28:00.8, Track 1, 98, 98, 64, 
17APR24, 00:28:10.9, Track 1, 101, 97, 33, 
17APR24, 00:28:51.1, Track 3, 98, 100, 22, 
17APR24, 00:29:01.1, Track 3, 101, 99, 31, 
17APR24, 00:29:39.3, Track 1, 98, 98, 23, 
17APR24, 00:29:51.3, Track 1, 101, 98, 8, 
17APR24, 00:30:04.4, Track 1, 98, 98, 10, 
17APR24, 00:30:16.0, Track 1, 101, 98, 35, 
17APR24, 00:30:55.1, Track 1, 98, 98, 26, 
17APR24, 00:31:04.7, Track 1, 101, 97, 36, 
17APR24, 00:31:19.8, Track 1, 98, 98, 28, 
17APR24, 00:31:21.0, Track 3, 98, 99, 28, 
17APR24, 00:31:29.3, Track 1, 101, 97, 81, 
17APR24, 00:31:31.3, Track 3, 101, 99, 19, 
17APR24, 00:31:44.1, Track 1, 98, 98, , 
17APR24, 00:31:46.6, Track 3, 98, 100, 31, 
17APR24, 00:31:56.2, Track 3, 101, 99, 2, 
17APR24, 00:32:10.9, Track 3, 98, 100, 34, 
17APR24, 00:32:20.8, Track 3, 101, 99, , 
17APR24, 00:32:22.0, Track 1, 101, 98, 25, 
17APR24, 00:33:00.7, Track 1, 98, 98, 22, 
17APR24, 00:33:10.6, Track 1, 101, 97, 75, 
17APR24, 00:33:25.0, Track 1, 98, 98, 57, 
17APR24, 00:33:27.8, Track 3, 98, 100, 26, 
17APR24, 00:33:35.4, Track 1, 101, 97, 90, 
17APR24, 00:33:37.4, Track 3, 101, 99, 21, 
17APR24, 00:33:50.1, Track 1, 98, 98, , 
17APR24, 00:34:15.6, Track 3, 98, 100, 26, 
17APR24, 00:34:25.6, Track 3, 101, 99, 10, 
17APR24, 00:34:28.0, Track 1, 101, 98, 30, 
17APR24, 00:34:38.8, Track 1, 98, 98, 36, 
17APR24, 00:34:51.8, Track 1, 101, 98, 36, 
17APR24, 00:35:04.2, Track 1, 98, 98, 23, 
17APR24, 00:35:16.6, Track 1, 101, 97, 27, 
17APR24, 00:35:30.1, Track 1, 98, 98, 22, 
17APR24, 00:35:31.0, Track 3, 98, 100, 15, 
17APR24, 00:35:40.9, Track 1, 101, 97, 119, 
17APR24, 00:35:42.9, Track 3, 101, 99, 46, 
17APR24, 00:35:55.3, Track 1, 98, 98, , 
17APR24, 00:36:21.2, Track 3, 98, 100, 9, 
17APR24, 00:36:29.5, Track 1, 101, 97, 3, 
17APR24, 00:36:31.5, Track 3, 101, 99, 13, 
17APR24, 00:36:44.3, Track 1, 98, 98, 27, 
17APR24, 00:36:57.5, Track 1, 101, 98, 42, 
17APR24, 00:37:33.7, Track 1, 98, 98, 43, 
17APR24, 00:37:35.4, Track 3, 98, 100, 39, 
17APR24, 00:37:47.0, Track 1, 101, 97, 112, 
17APR24, 00:37:47.6, Track 3, 101, 99, 23, 
17APR24, 00:38:00.4, Track 1, 98, 98, , 
17APR24, 00:38:01.3, Track 3, 98, 100, 35, 
17APR24, 00:38:35.1, Track 1, 101, 97, 27, 
17APR24, 00:38:37.5, Track 3, 101, 99, 24, 
17APR24, 00:38:49.9, Track 1, 98, 98, 24, 
17APR24, 00:38:59.8, Track 1, 101, 97, 55, 
17APR24, 00:39:39.3, Track 1, 98, 98, 54, 
17APR24, 00:39:41.7, Track 3, 98, 100, 43, 
17APR24, 00:39:50.5, Track 3, 101, 99, 26, 
17APR24, 00:39:52.5, Track 1, 102, 97, 60, 
17APR24, 00:40:02.8, Track 1, 99, 98, 32, 
17APR24, 00:40:07.2, Track 3, 98, 100, 34, 
17APR24, 00:40:41.9, Track 1, 102, 97, 17, 
17APR24, 00:40:51.8, Track 1, 99, 98, 43, 
17APR24, 00:41:10.6, Track 1, 102, 97, 24, 
17APR24, 00:41:18.5, Track 1, 99, 98, , 
17APR24, 00:41:56.0, Track 3, 101, 99, 15, 
17APR24, 00:41:58.4, Track 1, 102, 97, 62, 
17APR24, 00:42:07.6, Track 1, 99, 98, , 
17APR24, 00:42:23.2, Track 1, 102, 97, 1, 
17APR24, 00:42:33.1, Track 1, 99, 98, 63, 
17APR24, 00:42:47.4, Track 1, 102, 97, 20, 
17APR24, 00:42:57.0, Track 1, 99, 98, , 
17APR24, 00:43:03.0, Track 3, 98, 100, 24, 
17APR24, 00:43:12.2, Track 1, 102, 97, 12, 
17APR24, 00:43:12.2, Track 3, 101, 99, 67, 
17APR24, 00:43:26.5, Track 1, 98, 98, 39, 
17APR24, 00:43:35.3, Track 1, 101, 97, 23, 
17APR24, 00:43:49.6, Track 1, 98, 98, 41, 
17APR24, 00:43:51.6, Track 3, 98, 100, 62, 
17APR24, 00:44:00.1, Track 1, 101, 97, 6, 
17APR24, 00:44:01.7, Track 3, 101, 99, 39, 
